198,Alvin Cotspin Ltd (Cnb),"123/385, Fazalganj Factory Area,, -208001, 0512-2215622, 2230541, Alvin@sancharnet.in",,,Delhi,Uttar Pradesh,208001,,,,alvin@sancharnet.in,
199,Alvin Leather,,,,Delhi,Uttar Pradesh,,,,,,
200,Alvin Leather Crafts Pvt Ltd (Cnb),"D-10 PANKI INDUSTRIAL AREA., SITE -1,UPSIDC,-208022, 0512 2692219, Pnshukla.Alvinleather@gmail.Com",,,Delhi,Uttar Pradesh,208019,,,,,
201,Aman Apartment,,,,Delhi,Delhi,,,,,,
202,Aman Cleaning Equipments Pvt Ltd (Noida),"D-326, Sector-63 Noida",,09AAFCA2190P1Z9,Delhi,Uttar Pradesh,201301,Mr. A W Khan,120-4265080/81/82,9810805828/9313550475,amancleaning2002@gmail.com,
203,Aman Shoe Factory (Agc),"13, Ajmer Road, Baluganj, Agra-282001",,09ABNPD3860D1ZR,Delhi,Uttar Pradesh,282001,,9202401753,9837058511,amanshoes@gmail.com,
204,Amar Brothers Global Pvt Ltd (Cnb),"87/112, Kalpi Road, Kanpur",,09AAICA6776A1ZL,Delhi,Uttar Pradesh,,Mr. Tripati,9918045577,,purchase@amarbrothers.com,
205,Amarnath & Sons,,,,Delhi,Delhi,,,,,,
206,Amar Nath & Sons (Agc),"Block No-3, Shop No13 Shoe Market, Sanjay Place, ",,,Delhi,Uttar Pradesh,,,,,,
207,Amarnath & Sons (K.Bagh),"3704/17, Hardhian Singh Road,, Reghar Pura, Beadonpura, Karol Bagh,, New Delhi - 110005",,07AAHFA5067A1ZU,Delhi,Delhi,110005,Mr. Gaurav,"26724220,28729871",9311040092,info@amarnathsons.com,
208,Amar Shoe & Leather ( Noida ),"A - 54,  Sector  64,  Noida",,09AADFA1161H1ZT,Delhi,Uttar Pradesh,,,120-4284401,9810536629,,
209,Amar Shoe & Leather Wears (Agc),"Artoni, Delhi Bypass Road,, Mahatma Gandhi Road, Agra, Uttar Pradesh 282002, 0562-2641468 & 08194002551, Info@amarshoes.Com",,,Delhi,Uttar Pradesh,282002,Mr. Deepak,,8194002551,,
210,Amar Shoes & Leathers,Noida,,,Delhi,Uttar Pradesh,,,,,,
211,Amazing Creations (Ndls),"166 Ground Floor, New Manglapuri  Near Chhatterpur, New Delhi-110030",,07ABDFA8753C1ZL,Delhi,Delhi,110030,,,9818712106,harpreettaneja@yahoo.com,
212,Amazon Corporate Services,Noida,,,Delhi,Uttar Pradesh,,,,,,
213,AMAZON CORPORATE SERVICES (P) LTD (Noida),"H-36/1, UPSIDC SITE 5, KASNA, Greater Noida - 201303,, Uttar Pradesh, India",,,Delhi,Uttar Pradesh,,,,,,
214,Amazon In Declartion Letter ( Ggn),,,,Delhi,Delhi,,,,,,
215,Ambaashree Envirocare Projects (Hwd),"Arihant Building, 4Th Floor 53A Mirza Ghalib Street, Kolkata",,19AAKCA1946J1ZD,Delhi,West Bengal,700016,,,,,
216,Amber Overseas (Noida),"Village- Chhalera, Sector-44,, Noida-201301, G B Nagar",,,Delhi,Uttar Pradesh,201301,,,9870537722,,
217,Amber Overseas (Sbc),"No:52/286, Above Surfa Coats,, Bikasipura Road, Yelachenahalli,, J C Industrial Estate,Kanakapura Road,, Bangalore, Karnataka-560062",,29AAHFA1553H1ZJ,Delhi,Karnataka,560062,,080-26668542,95388 98112,,
218,Amber Skin Traders,,,,Delhi,Delhi,,,,,,
219,Ambika Industry,,,,Delhi,Uttar Pradesh,,,,,,
220,Ambrish  H Nodn (Lucknow),LUCKNOW,,,Delhi,Uttar Pradesh,,,,,,
221,Ambur Shoes,"Chinnavarikkam, Ambur-635802",,,Delhi,Tamil Nadu,,,,,,
222,A M C O (Hwh),"S 35, Phase 1, Kasba Industrial Estate,  - 700107, 9831846544/33-24420733",,,Delhi,West Bengal,700107,,,,,
223,Ame Footwear (New Delhi),"Basement LIP 33 B, Saidulajab, New delhi- 110030",,07AVOPT6176H1ZU,Delhi,Delhi,110030,,,,,
224,A M Enterprises (Ndls),"C-23, Sitapuri Park-1, New Delhi-110045",,07ADGPN7660J1Z5,Delhi,Delhi,110045,,,9958987848,,
225,Amicizia Creations Llp (Noida),"A-20 Sector-83 Noida, Uttar Pradesh",,09ABDFA0645H1ZO,Delhi,Uttar Pradesh,,,,,,
226,Amisal ( Ggn ) Prop. Kulwant Singh Saluja,"Plot No-229, Udyod Vihar, Sector 4, Gurgaon - 122001",,06AMMPS5919G1ZM,Delhi,Haryana,122001,Mr. Hira Lal,0124-4386201-202-203-204,8800876608,Amisal.saluja@gmail.com,
227,Amitash Gas Engineers Pvt Ltd (Ndls),"1925/19 (L,G.F ), Govind Puri Ext Kalkaji, New Delhi-110019",,07AANCA7919E1ZH,Delhi,Delhi,110019,,,,amitashgasengineers2015@gmail.com,
228,Amit Gramodyog Sansthan (Cnb),"133 G T Road, 80 Feet Road, Kanpur - 208023",,09AAAAA4534C1Z9,Delhi,Uttar Pradesh,208023,,,98390 81111,purchase@amitgroup.org,
229,Amith Chopral Accessories Multimedia(N.Delhi),"123 Tribhuvandas Comlesse Ishwar Nagar , Phone No-981638738",,,Delhi,Delhi,,,,,,
230,Amit Jain,,,,Delhi,Delhi,,,,,,
231,Amit Leather Company (Bom),"Unit No. 212/213, Ghatkopar Industrial Estate,, L.B.S Marg, Ghatkopar ( W) , Mumbai –400086, 9820484022/022-2500 2221 / 0244, Factory@justjiveindia.Com, Dinesh@justjiveindia.Com",,,Delhi,Maharashtra,400071,,,,factory@justjiveindia.com,
232,Amit Leather Shoes (Noida),A-64Sector-57 Noida Uttar Pradesh,,09ABJFA7704M1Z1,Delhi,Uttar Pradesh,,,,,,
233,Amit Leather Wear ( Ndls),"E-47/2, Okhla Industrial Estate,Phase II, New Delhi",,07AGEPR5226M1Z1,Delhi,Delhi,,,,,,
234,Amit Poliyseats Pvt.Ltd,,,,Delhi,Uttar Pradesh,,,,,,
235,Amit Polyseats Ltd (Cnb),"113/8, Swaroop Nagar Opp. Gasto Livers Hospitals,, -208002, 9336215330, Polyseat@sancharnet.in",,,Delhi,Uttar Pradesh,208002,,,,polyseat@sancharnet.in,
236,Amity Leather International (Bom),"Plot No. 201-E, Gurukrupa Housing Society,, 2nd Floor, Opp. Plaza Cinema, N.C. Kelkar, Marg, Dadar (West), Mumbai-400028",,27AAEFA7271K1Z8,Delhi,Maharashtra,400028,Mr. Sushil Singh,,8879989951,sushil.amity@gmail.com,
237,Amjad Finished Leather,,,,Delhi,Tamil Nadu,,,,,,
238,A.M.Leather,,,,Delhi,Tamil Nadu,,,,,,
239,Ampersand Design P Ltd,,,,Delhi,Haryana,,,,,,
240,Ampersand Design Pvt Ltd (Ggn),"Plot No.159, Sector-8, JMT Manesar, Gurgaon",AAMCA6442R,06AAMCA6442R1Z1,Delhi,Haryana,,Mr. Anil Kumar,,9891625953/9810844796,accounts@ampersand-design.in,dhirendra@ampersand-design.in
241,Amren Overseas,,,,Delhi,Uttar Pradesh,,,,,,
242,Amrit Talwar,Jaipur,,,Delhi,Rajasthan,,,,,,
243,Ams Enterprises,Chennai,,,Delhi,Tamil Nadu,,,,,,
244,AMS Shoe Components Pvt Ltd (Agc),"632, Near Sunny Toyota Agra Mathura Road,, Artoni, Agra-282007",,09AALCA6321L1ZE,Delhi,Uttar Pradesh,282007,,,8979643959,acountamsshoelast@gmail.com,
245,Anaemica Art Centre,,,,Delhi,Delhi,,,,,,
246,Anam Exports (Cnb),"88/383, Chaman Ganj,, -208001 U P, 512-2548239",,,Delhi,Uttar Pradesh,208001,,,,,
247,Anand Cutting Profiles Private Limited  (Ggn),"NO 279, PHASE-II, UDYOG VIHAR,  - 122016 9311177055/9811177055",,,Delhi,Haryana,,,,,,
248,Anand CY Myutec Automative Pvt Ltd (Ggn),"Plot No.-63, IDC, Sector-14,, Gurgaon-122001",,06AAACC0368E1Z5,Delhi,Haryana,122001,Mr. Birender Singh,,,birender.singh@anandgroupindia.com,
249,Anand Leathers (Faridabad),"F-109 D L F Sector-10, Faridabad, HARYANA-121006",,,Delhi,Haryana,,,,,,
250,Anand Motor,,,,Delhi,Haryana,,,,,,
251,Anand Motor Products Pvt Ltd ( Ggn ),"38, Km Stone, Nh-8, Khandsa ,  122001, 0124 221 2101",,,Delhi,Haryana,122001,Rate Confirm by B K Singh,22.1.2015,,,
252,Anand NVH Products,,,,Delhi,Haryana,,,,,,
253,Anand Polymers (Sonipat),"Plot-156 Sector-56 Phase-5, Gsiidc Industrial Area Sonipet, Harayana",,,Delhi,Haryana,,,,,,
254,Anbit International,,,,Delhi,Uttar Pradesh,,,,,,
255,A N Chemicals (Cnb),", , 9794480762",,,Delhi,Uttar Pradesh,,Mr. Ashif,,9794480762,,
256,Anees Ahmed,,,,Delhi,Delhi,,,,,,
257,A.N Enterprise,,,,Delhi,Tamil Nadu,,,,,,
258,A N Exports,,,,Delhi,Tamil Nadu,,,,,,
259,Angoor Lamination,,,,Delhi,Delhi,,,,,,
260,Anha Exports (Agc),"C-32, Site-C, UPSIDC, Industrial Area,, Sikarandra, -282007, Uttar Pradesh, Anhaexports@yahoo.Com",,,Delhi,Uttar Pradesh,282007,,,,,
261,ANH Leathers,,,,Delhi,Tamil Nadu,,,,,,
262,Anita Diaries,,,,Delhi,Delhi,,,,,,
263,Anjana Exports Pvt. Ltd (Hwh),"Room No. 2, 2nd Floor 23A N. S. Road,, Calc, -700001, 9831257016, Anjanaexpo@gmail.Com",,,Delhi,West Bengal,,,,,,
264,Anjani Varshnay,Gurgoan,,,Delhi,Haryana,,,,,,
265,Anjum Tanners,"Plot No- 39/A, SIPCOT, INDUSTRIAL COMPLEX, Ranipet,",,,Delhi,Tamil Nadu,,,,,,
266,Ankit International,,,,Delhi,Uttar Pradesh,,,,,,
267,Ankit International (Agc) Prop. Ankit Marwah,"Block No. 11, Shop No. 10, Sanjay Place,, Agra-282002",,09AILPM9250F1ZX,Delhi,Uttar Pradesh,282002,Mr. Ankit Marwah,562-4006456,9897257888,ankitmarwah21@gmail.com,
268,Anksu Tech / Uttam Polyrubs,Bhiwandi,,,Delhi,Maharashtra,,,,,,
269,Ankur (Hwh),", ",,,Delhi,West Bengal,,,,,,
270,A.N Leathers Pvt Ltd,Agra,,,Delhi,Uttar Pradesh,247001,,,,,
271,Anmal Enterprises,,,,Delhi,Delhi,,,,,,
272,ANM International (Ggn),"Plot No:99, Sector 6 Imt, Manesal Gurgaon, Haryana",,06AHWPS1204M1ZW,Delhi,Haryana,,Mr. Balram Yadav,,9899738951,accounts@anminternational.com,
273,Anmol Enterprises (Age),"A-5, Kripa Dham Appartment, Kripa Dham Complex, Taj View, Crossing, Taj Ganj,, Agra, Uttar Pradesh, 282001, India",,,Delhi,Uttar Pradesh,,,,,,
274,Annai Associate,"Chrompet,, Chennai",,,Delhi,Tamil Nadu,,,,,,
275,Anne Print Solutions (OKHLA),"B-32, Okhla Industrial, Area.Phase -1, ,  110020, M-9911344386 and 011-405255878",,,Delhi,Delhi,,,,,,
276,Anshveer Overseas (Cnb),"Plot No-32(6) Koylanagar Daheli Sujanpur, Kanpur-208011",ATEPS1941H,09ATEPS1941H1ZI,Delhi,Uttar Pradesh,208011,Mr. Pravesh Srivastava,,7317 009 001,office.anveroin@gmail.com,
277,Ansun Multitech (India) Ltd. (Okhla),"B-123, Okhla Industrial Area, Phase-I, - 110020",,,Delhi,Delhi,,,,,,
278,Antique Leather,Ranipet,,,Delhi,Tamil Nadu,,,,,,
279,Antler,"No-62, Sidco Industial Estate, Ranipet--632403",,,Delhi,Tamil Nadu,632403,,,,,
280,Anu Industries Ltd (Ggn),"102-103, Phase-IV, Udyog Vihar , -122015, 124-4801400, Info@anuindsutries.Com",,,Delhi,Haryana,122015,,,,,
281,{Anu Industries Ltd ( Ggn ) Old},"102-103, Phase-IV, Udyog Vihar , -122015",,,Gurgaon,Haryana,122015,,,,,
282,Anu Industries Ltd (IMT Manesar) (Ggn),"Plot No. 52, Sector-3, IMT Manesar -122050, 124-4801500/4215330, Aalpl@del3.Vsnl.Net.in",,,Gurgaon,Haryana,122050,,,,,
283,Anuj Enterprises,,,,Agra,Uttar Pradesh,,,,,,
284,Anupam Exports (Ndl),,,,Delhi,Delhi,,,,,,
285,Anupam Lace,,,,Agra,Uttar Pradesh,,,,,,
286,Anurag Mishra,,,,Bangalore,Karnataka,,,,,,
287,Anurag Sales,,,,Agra,Uttar Pradesh,,,,,,
288,Anushree Agarwal,,,,Kolkata,West Bengal,,,,,,
289,Apex International (Noida),"C-31 Sector -65, Noida-49",,09AAHPV7918D1ZA,Noida,Uttar Pradesh,,,,,,
290,Apexo Exports ( Gng ),,,,Gurgaon,Haryana,,,,,,
291,A. P. Exports,"Branch Office No-71,Sidco, Industrial Estate,, Sipcot, Ranipet.",,,Ranipet,Tamil Nadu,,,,,,
292,Apex Trading (Cnb),", , 8317040397",,,Kanpur,Uttar Pradesh,,,,,,
293,A P Leathers Co Pvt Ltd (KB),"3704/17 Hardhian Singh Road, Karol Bagh New Delhi-110005",,07AAJCA3427H1ZS,Delhi,Delhi,110005,Mr. Ashok,,9711971188,,
294,Apollo International (Hwh),", ",,,Kolkata,West Bengal,,,,,,
295,Apollo International Limited (Noida),"B-21, Sector-65, Noida-201301",,09AAACA6447N1ZA,Noida,Uttar Pradesh,201301,Mr. A K Aggarwal,120-4608300/2406630,9818393047,apollo@apolloleather.com,
296,Apparel Ltd,"Bhiwandi, Mumbai",,,Mumbai,Maharashtra,,,,,,
297,April Sourcing Pvt Ltd,"Unit No. 21 A & B, 20B, Tower B2 Spaze I Tech Park, Sector-49 Sohna Road, , -122002, 0124 4675700, Manish@aprilsourcing.Com/monica@aprilsourcing.Com",,,Gurgaon,Haryana,122002,,,,,
298,Apurva Creation P Ltd,Noida,,,Noida,Uttar Pradesh,,,,,,
299,Apurva Creations Pvt Ltd (Noida),"F-430, Sector - 63,  Noida-201301",,09AAICS7290K1ZN,Noida,Uttar Pradesh,201301,,120-4123701/2,9971073610,,
300,A & Q,,,,Chennai,Tamil Nadu,,,,,,
301,Aqqa Export (Agc),"18/27 Nazeer Park Tajganj Agra, Pin Code-282001",,09AAOFA1451F1ZL,Agra,Uttar Pradesh,282001,,,9319590999,aqqaexport@gmail.com,
302,Aqsa International,,,,Vaniyambadi,Tamil Nadu,,,,,,
303,Aquent Impex India Pvt Ltd,Bhiwandi,,,Bhiwandi,Maharashtra,,,,,,
304,Aquib Jamal (Cnb),"426/2 , , 9559592271",,,Kanpur,Uttar Pradesh,,,,,,
305,Arabinda Packagings & Machinery (P) Ltd ( Hwh ),"No. 108/3/1, Kashinath Chatterjee Lane, Shibpur, Mandirtala,  - 711102 , India, 8048426498",,,Kolkata,West Bengal,711102,,,,,
306,Arbind Footwear,,,,Kanpur,Uttar Pradesh,,,,,,
307,Archana Footwear,,,,Delhi,Delhi,,,,,,
308,Archana Footwear (Ndls),"11832 Sat Nagar Karol Bagh, New Delhi-110005",,,Delhi,Delhi,110005,,,9811473522,,
309,Archee Group Contracts Pvt Ltd (Hyb),,,,Hyderabad,Telangana,,,,,,
310,Arcot Soles,,,,Ambur,Tamil Nadu,,,,,,
311,Ardy2m Design Studio Pvt Ltd (Bom),"Unit 8 & 9, Evergreen Ind Estate,, Shakti Mill Lane, Mahalaxmi, -400011, 22-24971189/87, Shipping@ardy2m.Com",,,Mumbai,Maharashtra,400011,Ms. Rashmi,,,shipping@ardy2m.com,
312,Areeb Metal Works (Bom),"No- 03, Ground Floor, Patra Chawl No 6,, Badlu Rangari Street, Madanpura,, Mumbai-400008",,27ARWPS8147D1Z2,Mumbai,Maharashtra,400008,,,9967616786,yunus@unitymetalworks.com,
313,A R Enterprises (Ndls),"4731/47, Hardyan Singh Road,, Karol Bagh, New Delhi-110005",,07AGQPL3243E1ZF,Delhi,Delhi,110005,,,,,
314,Arfa Shoe,,,,Ambur,Tamil Nadu,,,,,,
315,Arfa Shoes,,,,Chennai,Tamil Nadu,,,,,,
316,A R Fittings (Cnb),88-470 Chaman Ganj Kanpur,,,kanpur,Uttar Pradesh,,,,,,
317,Argon Engineering Ltd (Hwh),,,,Kolkata,West Bengal,,,,,,
318,Arham Knitwear (Hwh),"119 A M G Road, , M-9476275143",,,Kolkata,West Bengal,,,,,,
319,Aria International (Faridabad),"D-2/436 Shiv Darga Vihar, Lakkarpur   Faridabad City, Faridabad, 121009",,,Faridabad,Haryana,,,,,,
320,Aribah Leather,Ranipet,,,Ranipet,Tamil Nadu,,,,,,
321,Arien Metals Pvt Ltd (Noida),"C-7 Sec-80 Noida-201301, Uttar Pradesh (U P)",,09AACCA7070R1Z3,Noida,Uttar Pradesh,201301,,,,rajattomar999@gmail.com,
322,Arif & Sons (Cnb),"175/A, Ganga Vihar, KDA Colony, Jajmau,, Kanpur-208010",,09AATFA4754E1Z6,kanpur,Uttar Pradesh,208010,,0512 240 3257,"8960443488, 9936161313",danish.arifsons8989@gmail.com,
323,Arihant Enterprises (Hwh),,,,Kolkata,West Bengal,,,,,,
324,Aristo Leather,,,,Chennai,Tamil Nadu,,,,,,
325,Arkay Industries (Agc),"C- 22, Foundry Nagar, Agra - 282006",,09AADPA2858H1ZU,Agra,Uttar Pradesh,282006,,,9358398512,,
326,Arkay Leather,,,,Chennai,Tamil Nadu,,,,,,
327,A.R Leathers,,,,Chennai,Tamil Nadu,,,,,,
328,Armaan Kapur,,,,Delhi,Delhi,,,,,,
329,Armani SPA,Noida,,,Noida,Uttar Pradesh,,,,,,
330,Arora Agency (Agc),"Shop No-18-19-20,Blok-19-C, Agra",,09ADSPR2975A2Z3,Agra,Uttar Pradesh,282002,,,,aroraagencyagra@gmail.com,
331,Arora International (Jhajjar),"Durina Industrial Area,, Jhajjar Gurgaon Road, Jhajjar-124103",,06AAHPA3369F1Z0,Gurgaon,Haryana,124103,,,9811085961,arorainternational12@gmail.com,
332,Arora Plastics (NDLS),"O-261, Sector 1, Bawana Industrial Area, -",,,Delhi,Delhi,,,,,,
333,A R POLYMERS Pvt. Ltd (Cnb),"105, Chandarlok Complex,, 26/72-D, Birhana Road ,,  (U.P.) - 208 001, 9005094903, 9005094917, Info@arp.Org.in",,,Kanpur,Uttar Pradesh,208001,,,,,
334,Arrow Shipping,,,,Chennai,Tamil Nadu,,,,,,
335,A.R.S. Buckles ( Mumbai ),,,,Mumbai,Maharashtra,,,,,,
336,ARS Global,,,,Agra,Uttar Pradesh,,,,,,
337,Arthur Turnkey Projects Ltd. (Hwh),"4-H, Electronic Centre, 4th Floor,, 1/1A, Biplabi Anukul Chandra Street,, Kolkata - 700 072, West Bengal, 9830070909, Ektawal@gmail.Com",,,Agra,Uttar Pradesh,,Ms. Ekta Agrawal,,9830070909,,
338,Arunav Ghosh (Hwh),West Bengal - 43,,,West Bengal,West Bengal,,,,,,
339,Arunav Ghosh (WB),West Bengal - 43,,,West Bengal,West Bengal,,,,,,
340,Arun Electronice ( Ndls ),"A- 11, L S C Padam - Nager, Kishan Gang, Behind- Post, Office -  - 11007, Ph - 9810262628 < 9911009009",,,Delhi,Delhi,,,,,,
341,Arun Shree International (Agc),"36, Surya Nagar, Agra, Pin Code 282002",,09AADHA8135R1ZS,Agra,Uttar Pradesh,282002,,,9897518011,pulkit.maggan@gmail.com,
342,Arvind Footwear,,,,Kanpur,Uttar Pradesh,,,,,,
343,Arvind Footwear Pvt Ltd (Cnb),"E-56, Panki Site-3, Panki Industrial Area,, Kanpur - 208022, (0512) 2692518, (0512) 2692520-22/9936262696, Arvind@arvico.Com",,,kanpur,Uttar Pradesh,,,,,arvind@arvico.com,
344,Arvind Lifestyle Brands Ltd ( Sbc ),"DU PARC TRINITY, 10TH FLOOR NO 17",,29AAACH7252A1ZV,Bangalore,Karnataka,560001,,,,,
345,Arvind Limited (Sbc),"#26/2 ,27/2, Kenchenahalli Mysore Road,, Near Bangalore University,, Bangalore – 560 059",,29AABCA2398D1ZQ,Bangalore,Karnataka,560059,,,9997774419,,
346,Arvind Soneja,,,,Gurgaon,Haryana,,,,,,
347,Arvin Soneja (Ggn),,,,Gurgaon,Haryana,,,,,,
348,Aryavrata Consultants (Ndls),"B-27, Ansal Chamber 1, 3 Bhikaji Cama Place, New Delhi,110066, Tel 011-41098264",,07ABIFA1632P2Z8,Delhi,Delhi,110066,,,,,
349,Asaa Leather Company,"4760 Gali No-46 Hardhiyan Singh Road, Raghar Pura Karol Bagh  -110005",,,Delhi,Delhi,,,,,,
350,Asa Kazingmei (Bom),"Shop No. S/29, 2nd Floor,, Link Square Mall, 33rd Linking  Road,, Bandra (W), Mumbai-400050",,27DTIPK4552F1ZK,Mumbai,Maharashtra,400050,Mr. Asa Kazingmei,,9769813394,kazingmei48@gmail.com,
351,Asb Consultancy,,,,Mumbai,Maharashtra,,,,,,
352,Aschberg Retail Pvt Ltd (Sbc),"Crescent Jahushan, #13, 12th Cross, Jayamahal Extension,, Nandidurga Road, Bengaluru-46",,29AAPCA8509A1ZL,Bangalore,Karnataka,560046,Mr.Mohammed Irfan,,91 99805 11770,irfan.aschberg@gmail.com,
353,Ascot International (Agc),"809 , Bye Pass Road , Near Lawyer'S Colony,  - 282005, 562-2531301, Ascotshaikh@gmail.Com",,,Agra,Uttar Pradesh,282005,,,,,
354,Aseer Leather & Crafts,Chennai,,,Chennai,Tamil Nadu,,,,,,
355,ASG Leather Pvt Ltd (Hwh),"Plot No. 903A, Zone-10, Kolkata",,19AAECA1796L1Z7,Kolkata,West Bengal,,,,,,
356,Ashi Exports ( Noida ),"B-9 & 10, Sector-16, Noida-201301, Uttar Pradesh",,09AEEPM4268G2ZA,Noida,Uttar Pradesh,201301,,,9810291179/9868597094/9810291174,,
357,Ashirwad Footcare (Agc),"68, Chanakya Puri, 1st Floor,, Manas Nagar, Shahganj,, Agra-282010",,09AIZPG1913F1Z3,Agra,Uttar Pradesh,282010,,562-4061178,9760433553,goombersaurabh@gmail.com,
358,Ashirward Footcare,,,,Agra,Uttar Pradesh,,,,,,
359,Ashis Bhat (Ndl),,,,Delhi,Delhi,,,,,,
360,Ashish Automotives,,,,Gurgaon,Haryana,,,,,,
361,Ashish Automotives Pvt Ltd (Ggn),"Kataria Potteries Complex, Daulatabad Road, Industrial Area,, Gurgaon, Haryana 122001",,06AAACA7799P1ZV,Gurgaon,Haryana,122001,,,,,
362,Ashoka Textiles (Agra),"Near Tehera Gate, Fatehpur Sikri,, Agra 283110",,09FAQPS2651A1ZH,Agra,Uttar Pradesh,283110,,,,,
363,Ashok Leather Enterprises ( Noida ),"E-82, Sector-63, Noida, 9818058072",,09AHZPM8615P1Z2,Noida,Uttar Pradesh,,,,,,
364,Ashok Mahato (Ndls),"Joint Secretary, FCI Workers, Union, 8585, Arakashan Road, Pahar Garnj, New Delhi-110055",,,Delhi,Delhi,110055,,,,,
365,Ashok Trading Co,,,,Delhi,Delhi,,,,,,
366,Asia Industries,,,,Delhi,Delhi,,,,,,
367,Asia Industries (New Delhi),"582 Gali No-52, Jafabad New Delhi-110053",,07AAVPI6260K1Z5,Delhi,Delhi,110053,,,,,
368,Asian Exports (Cnb),"79/4, Latouche Road, Kanpur",,09AFUPK6292D1ZX,kanpur,Uttar Pradesh,208001,,,8808070010,atul@asianexports.com,
369,Asian Leather Pvt Ltd (Hwh),"Asian House, E M Bypass, New Ballygunge, Kasba, ,  700107",,,Kolkata,West Bengal,,,,,,
370,Asian Leathers,Vaniyambadi,,,Vaniyambadi,Tamil Nadu,,,,,,
371,Asian Soles Private Limited (Noida),"C-52, 53, 
Sector - 6, Noida 201301
India, -09871090065, Info@asianmerchantile.in",,,Noida,Uttar Pradesh,,,,,,
372,Asian Soles Pvt Ltd,Noida,,,Noida,Uttar Pradesh,,,,,,
373,Asia Traders (Ndls),"308/4/14, Shahzada Bagh, Inderlok,, Delhi",,07AAFPZ4510M1ZB,Delhi,Delhi,110035,,,,,
374,Asia Trading,,,,Delhi,Delhi,,,,,,
375,A S International (Hwh),"15A/1, Gulam Jilani Khan Road, Topsia, Block- C, Kolkata-700039, 9903612531, Mshams85@hotmail.Com",,,Kolkata,West Bengal,,,,,,
376,Asma Exports (Hwh),"30/3, Broad St, Park Circus, Ballygunge, Kolkata-700019",,19AGEPP6742Q1ZJ,Kolkata,West Bengal,700019,,,9831817603,,
377,Aspee Sons,,,,Gurgaon,Haryana,,,,,,
378,ASP Fabrics (Agc),"Agra, Uttar Pradesh",,09AATFA4768L1ZL,Agra,Uttar Pradesh,,,,9045613092,pankaj.saxena772@gmail.com,
379,A.S.Shoes (Agc),"33/268, Jatpura, Lohamandi,, Agra-282002 (India)",,09AAGFA4951N1Z1,Agra,Uttar Pradesh,282002,Mr. Amir,0562 2512400,8191007505,asshoes@gmail.com,
380,A.S Shoes (Bom),"Hirji Govindji, Building No. 2/12, Sir J.J. Road,, Nagpada, Opp. R & C Company,, -400008, 7021628173/9172175142/9833560934, A.S.Shoes@hotmai.Com",,,Mumbai,Maharashtra,400008,,,,a.s.shoes@hotmail.com,
381,Assorted Collection,"31/281/ C--A/ 1, SAUDAGAR YUNUN BUILDING, Sadar Batti, Collectrate Road,Agra",,,Agra,Uttar Pradesh,282010,,,,,
382,ASS Umar Enterprises (Agc),"24/45, Tilak Bazar, , 9319555247/8979128825",,,Agra,Uttar Pradesh,,,,,,
383,Astormueller Shoes Pvt Ltd (Agc),"Site-C, Plot No:C-32, Indsutrial Area,, UPSIDC, Sikandra, Agra-282007",,09AAGCA3756L1ZA,Agra,Uttar Pradesh,282007,Mr. Sanjay Mishra,,,sanjay.mishra@astormueller.in,
384,Astormueller Shoes Pvt Ltd (Sbc),"1371/62, 6th Cross, 2nd Stage BTM Layout,, Belekahalli, Bengaluru - 560076 Karnataka India",,29AAGCA3756L1Z8,Bangalore,Karnataka,560076,Ramesh Reddy,80-26684254,,Ramesh.Reddy@astormueller.in,
385,A.Suhail Ahmed,,,,Vaniyambadi,Tamil Nadu,,,,,,
386,A T Enterprises (Hwh),Kolkata,,,Kolkata,West Bengal,,,,8100133900,,
387,A.T.Exports,Agra,,09AADFA7822QCZM,Agra,Uttar Pradesh,,,,,,
388,A. T. Exports (Agc),"Bodla, Bichpuri Road, Agra-282007",,09AADFA7782Q2ZM,Agra,Uttar Pradesh,282007,Mr. Shashank Agarwal,0562-2275721/2275224,,mail@atexports.com,
389,Atharva Enterprises (Pune),"2128, Sadashiv Peth, Vijayanagar Colony  ,411030, 20 24334974",,,Pune,Maharashtra,411030,,,,,
390,Atlantic Impex  (Okhla),F-56 Okhla Phase-1 -110020,,,Delhi,Delhi,,,,,,
391,Atmaram Technowelts,,,,Agra,Uttar Pradesh,,,,,,
392,Atmaram Technowelts (Agc),"D-8, Site-A, UPSIDC, Sikandra,, Agra, Uttar Pradesh, (INDIA)",,09AABFA8363M1Z2,Agra,Uttar Pradesh,,,562-2640164,9837043450,atmaramindia@sancharnet.in,
393,Atreya International Pvt Ltd (Ndls),"C-147 Mayapuri Industrial Area, Phase-2, New Delhi-110064",,07AAMCA6084F1ZI,Delhi,Delhi,110064,,,,,
394,A T S Overseas (Ndls),"6528/ 9 Hardhian Sing, Karol Bagh,, New Delhi.",,07AADCA6216G1ZZ,Delhi,Delhi,110005,,,,,
395,Auish Global (Ndl),,,,Delhi,Delhi,,,,,,
396,Aura Plastic,,,,Delhi,Delhi,,,,,,
397,Authentic Team Leather Pvt Ltd (Ggn),"356, Udyog Vihar,  Pace City, Sector-37, Phase-6,  - 122016, , 124-4275557, 4275559",,,Gurgaon,Haryana,122016,,,,,
398,Auto International India,,,,Gurgaon,Haryana,,,,,,
399,Automotive Insulations Pvt Ltd ( Ggn ),"84 Km Stone,  Jaipur Highway,  Vill-Panchore, P O Raliyawas,  Rewari-123401 ( Haryana )",,,Jaipur,Delhi,,,,,,
